score,text
10,배우들 연기에 울다웃다 했습니다. 오랜만에 감동과 마음에 위로가 되는 시간이었습니다.
10,아역배우 승희가 연기를 너무 잘함 눈물난다. 아역배우가 너무 이쁨 다만악에서도 연기 잘한다 생각했는데 연기 너무 잘하고 너무 이쁘다. 눈물나게 슬픔
10,오랜만에 마음 따뜻한 영화 한편 봤네요 성동일형님 김희원형님 하지원님 다들 베테랑 연기자들이라 집중하면서 봤네요
10,지루할 틈 없이 스토리가 좋았고 배우들 연기도 최고우리나라의 정이 뭔지 보여주는 영화 감동이 넘치는 따뜻한 영화였다.
10,애기 연기 너무 잘하네요 ㅠㅠㅠㅠ 성동일아저씨는 믿고 보구욥 ㅠㅠ 글구 눈물이 많은 저에겐 눈물 포인트가 너무 많았어요
10,추석때  국제수사와  고민하다   리뷰가 좋아서 봤는데....중간중간  나도 모르게  눈물이 찔금 나왔다.... 아역 여배우의 연기도 좋았고  성동일은   눈물빼는  아빠역활에  잘 어울린다...간만에 괜찮은  영화...
10,"연기도 최고 감동도 최고, 오랜만에 눈물나네요,"
10,진짜 너무 여운에 남는 가슴먹먹한 영화네요..어머니와 아버지가 동시에 보고싶어 지는 영화였습니다 감사합니다 꼭보세요
10,진짜 너무 너무 재밌게 봤어요ㅠ제 인생영화중에 하나 입니다ㅜ재밌고 감동적이고 스토리까지 최고예요ㅠ 배우들도 연기 정말 잘하시고 진짜 진짜 짱입니다ㅠ
10,이거보면 후회 안합니다. 살면서 꼭 보셨으면 좋겠어요. 모두다. 너무 재밌고 감동적이었어요 진짜루
10,남자친구랑 처음본 영화 인데.. 남자친구가 즙을 완전 많이 짰어요...
10,ㅠㅠㅠㅠ우울한마음에 담보보러 혼자 혼영했다가혼자 마스크사이로 꺽꺽 울었어여마음이 찡해지고 따뜻해지는영화 ㅠㅠㅠㅠ꼭보세여 담보의 뜻이 이렇게 아름다울수가...눈물 한바가지 쏟았네요 소이가 보물이예요 휴지 손수건 꼭 챙...
10,두번 보고싶어요 ㅠㅠ 여운이 너무 깊어서.. 담보 너무 귀여워
10,7번방의 선물 이후로 이렇게 울면서 본 영화가 처음이네요ㅠㅠ흐어어엉우유ㅠㅠ
10,
10,진짜 본 것 중에 ㅜㅜ최고에요
10,담보의 뜻이 이렇게 아름다울수가...눈물 한바가지 쏟았네요
10,소이의 귀여운 연기와 감동스토리까지ㅜㅜ 최고입니다
10,내가본 영화중역대급으로 눈물쏟음~~
10,최근 본 영화중 가장 좋았음스토리도 탄탄 배우들 연기도 몰입도도 좋았음
10,감동 눈물눈물 감동
10,
10,정말 재미있습니다!! 너무슬프고 ㄱ꼭보세용 두번보세용
10,올해영화중에 최고입니다눈물나게 재미와감동~~~끝내줍니다
10,"신랑이랑 아이들이랑 봤는데오랜만에 감동 넘치는 가족영화가 나왔네요자극적인 요소도 없고 기대이상에환상적인 케미, 웃음과 감동 모두 대 만족이었어요엄마아빠가 더욱 생각나서 가슴 한켠이 뭉클해지는 영화. 꼭 한 번 더 같..."
9,웃프다..첨부터 끝까지 울엇다
8,영화 후반부쯤 너무 슬퍼 울었는데 얼마 지나지 않고 영화가 끝나서 좀 민망했네요(눈가 촉촉했었음 ㅠㅠ) 그래서 별 하나 뺍니다
10,휴지 챙기세요 그냥 휴지가 나갈때 물티슈가 됩니다
10,마음이 따뜻해졌습니다
10,마음이 따뜻해지는 영화네요... 아역배우가 너무 연기를 잘해요 ㅠㅠ 성동일 씨랑 김희원씨는 그냥 믿고 보는 배우이시구요 ㅠㅠ 다들 배역에 너무 잘 어울리시고 오랜만에 울면서 본 영화 인거 같아요 ㅠㅠ
10,와 눈물 한바가지 흘리고 왔습니다 성동일 특유의 코미디 인줄 알고 봤다가 눈물로 호되게 당하고 왔어요 재밌네요
10,한달 흘릴 눈물 다 흘렀네요ㅠ다들 아역배우 부터 모든 연기자분들 연기력 지렸어요성동일님 감동이였습니다
10,보는내내 울다웃다 너무재밌게봤어요ㅜㅜㅜㅜ가족들과함께 꼭 챙겨보세요시간가는줄모르고 너무재밌게봤아요강력히 추천드립니다!!!!
10,"스토리, 연기 모든것이 완벽한거같아요! 보는내내 울었네요ㅠㅠ"
10,진짜 .. 역시 믿고 보는 성동일배우님 ㅠㅠ 뿐만아니라 다른 배우님들도 진짜 전부 연기를 너무 잘하셔서 영화 보는 내내 몰입이 잘 됐어요
10,성동일 역시 믿고보는 배우답게. 몰입도도 좋았고 스토리도좋았어요....가슴따뜻..먹먹... 복잡미묘했네요..간만에 영화 잘봤다 싶었어요..
10,진짜 표정 하나하나로 사람이 울고 웃을 수 있음을 다시 한번 깨닫습니다ㅠㅠ 성동일 배우님 진짜 대박이에요..ㅠㅠㅠ 보고 아빠 생각이 많이 나서 더 울었던 것 같아요ㅠㅠㅠ
10,진짜 백번보세요 성동일 연기 최고에요 ㅠㅠㅠㅠㅠ
10,엉엉 울고 또울고ㅜㅜ꼭보세요!
10,눈물 펑펑 흘렸네요 ㅠㅠ
10,진짜 너무너무 재미있고 슬펐어요ㅠㅠ 진짜 엉엉 울었습니다 스토리도 재미있고 역시 믿고 보는 성동일 배우!!
10,탄탄하지않은 스토리와 뻔한 눈물샘 자극하는 신파임에도 불구하고 아역배우와 성동일의 연기에 눈물 흘렸습니다~~ 연기 좋았어요~
10,재밌다 재미없다를 논할수는 없고감동적. 보고 후회는 안할영화.
10,역쉬~~믿고 보는 성동일여기 저기서 훌쩍 훌쩍   했네요
10,그만 울고싶음 그냥 계속울음 18..
10,재밌습니다. 다섯글자면 끝
10,진짜 내 인생영화다 진짜 이거 보면서 중반부터 계속 눈물 질질 짜가지고 얼굴이 안 움직여짐 ㅋㅋㅋ
10,인생을 생각하게하는 영화네요
10,진짜 너무너무 재밌어ㅆ어요 이건 꼭보셍ㅛ!양옆 오열함ㅋㅋ
10,너무 감동적으로  봤어요3번의 눈물 3번의 감동~명절인데 코로나 때문에 영화관 사람들이 적네요그러나 감동은 듬뿍재미있습니다  보장~~
10,엄청 슬플줄 알았는데 생각보다 별로 안 슬프더라구요 그런데 혹시 강남역 늦게까지 세탁소 여는곳 아시는분? 소매가 많이 젖어있네요
10,진짜 2020년도 중에서 가장 감동적이며 제일 재미있고 인상깊었던 영화
10,이 영화는 재밌다가 슬프다가 하는 영화이고 스토리도 재밌음!! 특히 성동일하고 김희원의 캐미 그리고 중간중간 소이가 튀어나와서 웃겨주는 것도 너무 재밌음. 그리고 눈물날 정도로 감동적인 장면이 있음. 난 이 영화는 ...
8,뻔한 신파가 아닌 신선한 스토리와 배우들의 열연이 돋보였어요^^
10,감동 연기   내용 꼭보세요~~
10,연기를 너무잘해  다들
10,진짜 마음 따뜻해지면서 너무 재밌고 잘봤습니다
10,너무 재미있고 감동적이네요.. 가족들과 보기 좋은 영화이네요.
10,"배우분들이 연기 너무 잘해셔서 몰입 너무 잘 됐어요 계속 보면서 내내 울었네요 울고,웃고 보는 동안 정말 행복했어요 올해 본 영화 중 최고 입니다 좋은 영화 감사합니다^"
10,소이가 소이했다 이걸로 바로 끝
10,재미있게 봤습니다. 추천합니다!
10,와 아역도 잘했지만서도  성동일이 아자씨 잘하는줄 알았지만...겁나 이번에 더 반함 ...항상 맛깔스럽고 코믹만이였는디...이번 영화 나름 성동일 아저씨 한테는 인생 영화인듯...연기  짱!
9,가족의 소중함을 알게 해준 영화...재밌게 봤어요~~
6,승이 매력이 넘쳐지만 스토리가 너무 빈약해요ㅜ
6,과한 신파도 희석시키는 뭉클함
10,담보..담보..기억이 되 살아나는  순간~~~너무 가슴 찡했던장면
10,보는내내 울다 웃다 반복
10,오랜만에 울었네요 ㅠㅠ 소이연기너무잘해
10,가히 2020년 최고의영화...기다린만큼 감동과 재미가있었습니다...
10,태극기 휘날리며 신과함께 이후 이렇게 울어본적 처음입니다.. 여자친구랑 질질짜면서 나왔고 마스크마저 다 젖었네요 ㅠㅠ
3,10점은 태어나서 영화 처음보는 사람이거나 알바거나 둘 중에 하나로 보임.생각보다 지루하고 그 JK특유의 신파가 너무 많다.연기는 좋았음.연출이 지루하고 진부해서 그렇지..
4,애엄마가 너무 염치가 없었다. 성동일은 소리 그만 지르면 좋겠다 항상 작품 내에서 역할이 같은듯. 그리고 왜 성동일을 못찾은거지? 핸드폰도 있고 호적에 딸이라고 쓰여있었을텐데. 신파극을 만드려면 스토리라인이 뻔하면 ...
6,담보역의 소이가 없었으면 이 영화도 참..한국영화의 한계가 느껴지네요.뻔하고 연출력의 한계
2,잔잔하다 그리고 지루하다 역시 알바생들이 있는듯
10,
6,결말이 너무 아쉬워요.
7,그럭저럭 볼만한 영화 요새 영화가 별로 없어서 그런가 평점이 너무 높은듯ㅠ
7,스토리는 뻔~한 내용...  하지만 담보역을 맡은 아역배우와 성동일배우님의 연기가  영화를 지탱한다~
10,
10,어린 승이 연기한 아이가 연기를 너무 잘했고 다른분들도 연기를 잘했어요 스토리도 좋았어요
6,감동을 주기위해 수많은 당면을 넣었는데... 어째 계속 무미건조한  느낌이 많이 들었어요.. 그리고 스토리상 보면 알겠지만 그냥 그렇게 되었다 라는 식의 스토리도 있었고 억지도 있었고...배우들 연기는 너무 좋은데 ...
8,하 또 전형적인 한국식 신파극인데 낚일 수밖에 없네
1,별 말도 안되는 스토리에 억지로 짜내는 감동..정말 싫다 내돈 내시간 물어내...
2,극의 이어짐이좀  어색했고  뻔한스토리의  눈물샘자극  연기력들은  괜찮았음
2,"뭐하나 높게 봐줄게 없다 오프닝때 JK필름떴을 때 나왔어야했다. 웃기지도 않은 개그코드, 성동일은 소리만 지르고 김희원은 쭈구리처럼당하기만 하다 뒤에서 욕하고 꼬마애는 울다가 웃다가 끝난다. 평점알바한테 제대로 속아..."
2,"진짜 OOO기 클리셰 범벅 어거지 영화.평점 믿고 봤다가 호되게 당했다.클레멘타인을 본 사람이 이런 기분일까.처음 10분은 티켓을 산 돈이, 중반부에는 이걸 본 시간이, 마지막에는 이걸 볼려고 허비한 내 시간과 돈 ..."
8,"누가머래도., 나는 나름 재밌게 봤다., 꼬맹이 참 연기 잘하네 가끔 오바떠는거 같기도 한데., 웃을땐 환하게 웃었다가 쫄고 슬퍼하구 위축되고 눈치보는 너무도 어리고 쪼그만게 그러고있으니그거보는것만도 마음이 아프더라..."
8,예고편으로 봤을때 기대가 커서그런지 영화를 보고나서 살짝 아쉬운 감이 있네요 배우들의 연기는 좋았지만 살짝 지루하고 눈물은 많이났습니다
8,"모든 연기자들의 연기가 최고였습니다특히 소이 !!!! ♥?감동포인트, 웃음포인트까지 다 잡은 담보 꼭 추천드려요 :)"
4,서태지가 등장한 1993년에 딱 어울리는 신파극을 2020년 추석에 보다...
10,슬프고 부모님께 너무 감사했다
2,단촐한 시나리오는 감동에 역효과를 준다.성동일 원맨쇼
2,이게 왜 평점이 높죠? 개떡같은 말도안되는 스토리 억지스러움 시간 아깝고 욕만 나옴
10,오랜만에 뭉클한 드라마 한편을 본 느낌ㅎㅎ
6,예고편이 너무 재밌어보여서 심야로 봤는데 내용 괜찮고 나쁘지 않았음 근데 보다보면 지루한느낌이 없지않아 있음 처음부터 끝까지 그냥 감정에 변화가 없이 멍하니 스크린만 보고 온느낌
6,아프리카 도토 도토 담보
7,아역 연기 진짜 너무 잘함!!하지원은 왜 항상 약간 오글거리는지 모르겠음...ㅜ 드라마든 영화든성동일이랑 아역연기 보는맛으로 봄
10,담보 케미 재미 감동 눈물 역시짱
10,이 영화의 개봉시기는 너무나 적절합니다.추석연휴때 가족들과 함께 보기 너무 좋은영화.저는 어머니와 둘이 보러갔습니다.네 배우분들의 연기력 덕분에 더욱 감동적이였습니다.좋은 영화 감사합니다.
10,오랜만에 극장에서 눈물흘렸네요. 강추입니다~
10,손수건 꼭 챙겨가세용~ 가족영화로 최고입니다!
6,조금 뻔하지만 나와버리는 눈물 ㅋㅋㅋㅋ 으 결말이 점 아쉬웠어요 ㅜㅜㅜㅜ 해피해피하게 끝내주지 ㅜㅜㅜ
10,재밌는영화인줄알고뵜는데끝날때까지.가슴미어지는얘기네요
7,스토리 전개상 억지스러운부분이 다소 존재하고성동일의 사고(?)후의 뻔한 결말까지 진행이 약간 실망스러우며 너무 신파가 영화결말까지 연속이라 조금 그랬음.성동일의 연기가 영화를 살렸다고해도 과언이 아닌영화.연기가 너무...
6,전형적인 신파극치고는 볼만했다
10,영화 보시면 사람들이 왜 별점을 높게 주는지 알 수 있을거예요. 영화는 영화일뿐입니다! 생각 하지말고 그냥 있는그대로 보세요 ㅎㅎㅎ
8,뻔하지만 뻔하지 않은 영화. 왜 웃기면서 슬플까? 가족끼리 보면 좋은영화다
10,저는 남자인데..7번방의 선물 이후로 영화관에서 또 울었네요...일단 배우들 연기도 너무좋고 감동적입니다
10,...재밌어요...
10,추석 가족영화 정말 재밌어요 !!! 박소이양이 연기를 너무 잘하네요 !!
9,
6,"스토리는 유치하기 짝이 없지만, 웃음포인트는 하나도 없지만, 신파로 떡칠했지만,결국 울면서 봤어요 감동적이긴해요"
10,친구랑 친구조카2명 이랑 같이 봤는데친구 빼고 전부 울컥@@;아역배우가 보물입니다~~~~
10,소이야 넌 최고야bbbb
6,아역 연기 정말 잘함 물론 성인연기자들도 정말 연기를 잘하고 하지원은 늙지않음.. 하지만 신파신파신파.... 연기자들은 내내 울거나 감정잡는데 난 무표정
10,딸들이랑 같이 봤는데 막내딸은 감정이입을 했는지 많이 울었다고 하네요.. 너무 감동이고 시간 순삭이에요~
10,하지원님이 성동일님한테 아빠라 부를때 엄청 울었어요 ㅠㅜ 진짜 추석때 보기 좋은 영화예요 꼭보세요 !!
10,가족의 소중함을 절절히 느끼고 감동받고 갑니다~~^^
10,감동적이고 가족에 대한 소중함을 느꼈다
10,기대보다 훨씬 더 재밌게 잘봤어요.연기력 스토리 개연성 모두우수합니다.오랜만에 폭풍감동
10,오랜만에 감동적인 영화였어요. 최고입니다.
10,슬픈영화... 마음이 아픈영화
10,오랜만에 영화다운 영화를 봅니다
4,
10,
10,영화 보고 잘 안 우는데 울었습니다 ㅠㅠ ㅠㅠ
10,명절에 어울리는 좋은 영화였습니다^^
10,오랜만에 잔잔한 감동 받았네요 스토리가 너무좋아요 꼭 보세요
10,추석때 가족들과 보기 딱 좋은 영화임 하지만 저는 혼자 봄ㅜㅜ
10,
10,뻔한내용이라 할수도있는데 그래도 보는내내 마음이 찡.... 어린승이 보기만해도 ㅠㅠ 너무 작고소중해 ㅠㅠ
10,연기파 배우들의 감동연기~ 감동과 재미 보장!^^
10,눈물콧물 쫙빼고 왔습니다 ㅠㅠ 진짜 성동일님 연기가 왜 진품인지 다시 알 수있었던 영화였어요
10,보는 내내 울었네여 ㅜㅜ 배우님들 연기 최고예요 담보 사랑합니다 .. 꼭 보세요
10,재밌었음 그리고 술집 여편네들이 그리 나쁜 여편네들이 아니여서 보기 거북하진 않았음
10,최고..오랜만에 영화다운 영화봤네요.^^
10,와 한국엉화 중에 오랜만에 몰입해서 봤어요 ㅠㅠ 너무 감동적이에요 ㅠㅠ  꼭꼭 보세요
8,엄마랑 재미있게 보고왔어요! 가족이랑 보기 좋은 영화같아요
10,최근에 본 영화중에 짱이에요 평점 한번도 남긴적 없는데 이건 꼭 보세요!! 꼭 추천드립니다ㅠㅠ
6,국제수사 보다는 잼있음
7,영화를 관람하는 동안 내 얼굴이 대체로 무표정이었던 건 아마도 나의 감정이 메말랐기 때문이겠지요. 그런 거라 믿을 게요. 그래도 아역 배우의 연기력 + 귀여움은 인정. 여기에 배우들에 대한 팬심으로 1점 더 추가합니...
2,ㅋㅋㅋ저진심알바 아닌데요 진짜 노잼임 보지마셈 ㅋㅋ억지울음짜내기 ㅋㅋㅋ말도안되는 상황전개 ㅋㅋㅋ사고낫는디 10년동안 못찾는게말이댐?ㅋㅋㅋ
2,넘 뻔한스토리에 강정선만 자극하는 그냥 그런 영화  이게 뭡니까  돈아깝다 선동열과 승희아역 연기는 인정합니다
2,하지원이 너무 이뻐서 울컥함이 멎었따.
2,이 영화에서 가장 이해가 안가는건 두석이라는 존재인데 이인간은 보살아니면 그냥 호구 아이를 납치 한뒤 돈받고나서 도대체 왜 애착을하는건가 과거의 회상씬이라도있으면 본인이 딸을잃은 뭐아픔이라던가 이런것때문에 공감이라도...
10,딸과 함께 보았는데 서로 훌쩍이면서 감동적으로 봤습니다
10,오열 했습니다 감동적입니다 꼭보세요
10,생각없이 보러 왔다가 울먹거리며 본 영화배우들 연기력도 좋고 재밌다.힐링영화라고 했는데 그건 아니고 감동이 있는 드라마
8,..^^.. 현실적으로 왜...? 란 생각이 계속 들었어요
10,진짜 평점같은거 안남기는데 남자 4명이서 눈물콧물 다짜고 나온 영화네요 잘봤습니다 ㅠㅠ
1,성동일이 연기를 못하지는 않으나 원맨쇼하기에는 아직 약한 듯하며 전형적인 즙짜기 신파극에 중간에 30분안봐도 술술이해되는 스토리...
1,재미없고 뻔한 스토리.
2,너무  진부한  스토리...뻔한  감동을  불러일으키는  영화가  지루해짐
2,"정말 솔직히 말하자면 별로입니다. 눈길을 끌만한 장면은 한둘밖에 없고 배우분들의 연기를 촬영과 편집이 전혀 따라가지를 못해 영화에 대한 집중력이 떨어지더군요. 예고보다 재미없는 영화, 정말 아쉽습니다."
2,스토리 개연성 너무없음.10년전 택배오토바이 사고를 무연고로 될가능성이.
2,"Cj enm 전문 알바들.진심해도,해도,너무 한다.으이구~.남의 영화 평점 테러 매일같이 도배질 하궁~"
4,글쎄?평점이 왜 이리 높은건지..그저 아역 승이가 너무 사랑스러웠다.그럼에도 시간과 돈이 아까웠다스토리 연출 모두 꽝!
6,타짜4 개봉했나요???
8,승이역의 박소이 배우가 연기를 정말 잘함. 아마 영화의 절반이상을 담당하는 듯.      앞으로 좋은 배우가 될것 같다.
6,명절에 볼만한 감동적인 영화라는 평점과 리뷰를 보고갔다. 처음에는 꽤 감동적이었다. 근데 뒤로 가면 갈수록 한국영화의 뻔한 감동스토리를 너무 많이 욱여넣은 느낌이였다. 이것들이 감동을 불러일으키기보단 너무 억지스러워...
10,하 재밋고 슬프고 다 해드시네요...
10,재밌어요 한 번 더 보라고 해도 볼 영화 휴지챙겨가시고 마스카라 조심하세요 눈물 콧물 다 빼고 나옵니다
10,개인적으로 올해 최고의영화!
10,5살.8살 애기들이랑 같이 봤는데 8살짜리 초딩도 감동의 눈물을 흘렸네요..가슴따뜻하고 감동적인 영화.너무좋았어요
10,오랜만에 감동적인 영화를 봤습니다.
10,오랜만에 좋은영화 가족과 함께 했어요 감동적입니다
9,스토리가 참신하고 훈훈 합니다. 이런 좋은 스토리를 창작해주신 작가님께 감사드립니다. 잔잔한 감동이 파도처럼 쉴뜸없이 몰려와요~~
10,연기 뿐 아니라 스토리까지 완벽!뻔한 눈물 영화일줄 알았지만 절대 아니였습니다.강추
10,부모님이랑 영화보러갔는데 겁나 울음요~ 역시 성동일님 연기력.. 아 또 슬퍼 너무 재밌어요ㅠㅠ! 가족끼리봐도 넘 좋을듯
10,"하,,,, 성동일 연기 미쳤고 ,,, 진짜 너무 슬퍼요 담보,,,"
9,재밌네요 제동생 옆에서 엄청 울었다는ㅎㅎ 아빠생각나네요 슬퍼요
10,진짜 20년밖에 살지 않았지만 영화나 드라마 보면서 처음으로 울컥했네요 꼭 보시길 추천합니다!!!
10,잘 봤습니다~! So 뭉클~
2,ㄹㅇ 차라리 외계인이 빔쏘는게 말이될듯 ㅋㅋK-감성영화
10,훌쩍....ㅎ...훌쩍....흐하ㅏ하하ㅏ...다시 ....훌쩍...훌쩍 ...흐하ㅏ하하하ㅏ하ㅏ하...
10,찐소이!!! 귀엽고 연기 잘하고...  엄청 울었네요..혼자가서 본게 다행이었습니다.(40살)
10,너무 감동적이였어요 스토리 하나하나가 감동이고 웃기고 진짜 보물이에요
10,소이가 너무 귀여워서 기절할 뻔 했어요
10,아역으로 나온 승이 너무 귀엽고 연기 잘해서 좋았음성동일 연기력은 말할거 없고 마지막에 너무 슬펐다
9,국제수사 보고 실망했는데 담보 보고 풀렸어요. 누구랑 봐도 좋을 영화 오랜만에 봤네요.
10,오랜만에 보석같은 한국 영화를 봤습니다.성동일은 말할것도없고..소이의 사랑스러움은..ㅜㅜ하지원배우를 좋아하는데도 더이상 소이가 안나올때 왜이렇게 속상하던지..  꼭보세요!
10,코로나로 지치고 힘들었는데 담보로힐링됐어요. 마음이 편안해지고 따뜻해지는 영화예요.추천합니다!
10,가족들 같이보기 좋아요 기대보다
10,와....진짜 꼭보셈..성동일 연기 겁나잘하고 스토리도 완전 굿 이거 본거 절대후회안함
10,어제 보고 왔는데 성동일님 연기 너무 좋았습니다.스토리 자체도 좋았구요연출력도 훌륭합니다
10,너무 재미있게봤어요! 역시 성동일!! 이래서 성동일 성동일 하는구나 ㅎㅎ 웃다가 울고 감동까지 ㅎㅎ 진짜 오랜만에 기다리던영화를 본거라 그런지 너무너무 재미있었어요^^
5,배우들의 좋은 연기에도 뻔하고 식상한 전개와 새로울것 없는 이야기는 아쉬움이 남는다. 올드한 연출이라도 조금만 더 디테일을 살리거나 웃음을 주는 에피소드들을 잘 넣었다면 훨씬 좋았을듯 하다
8,ㅠㅠ 눈물 쏙 빼고 왔어요 국제수X랑 담보중에 뭐 볼까했는데국제수X는 평점이 다 알바같아서 담보 보고왔어요 ㅋㅋㅋ 솔직히 10년동안 찾으면서 그 이름을 기억 못했다는건 좀 그렇지만 그래도 너무 재밌었어요!!!
10,남자친구 우는거 처음 봄 흐엉어어앙처음으로 마스크에 감사함을 느낌눈물 콧물 질질 짜는걸 가려줌 ㅎㅎ가벼운마음으로 봤는데 폭풍감독
10,최고예요??박소이짱????????
10,눈물난다 성동일 연기도 미쳤고ㅠㅠ
10,울었슴덩..말다햇슴더..
10,진짜 이건 두번봐야댐 진짜 너무최고
10,너무 재밋게 잘봣습니다ㅎㅎ
10,"클레멘타인에 온 국민을 뭉클시킨 아빠 일어나!! 가 있다면, 이 영화엔 나 보물이구나!! 가 있다."
10,소이 때메 눈물 콧물 쏙빠지게 울고 나왔어요 너무 슬프고 연기도 넘 잘해요 덕분에 좋은 배우 알아갑니당 박소이 짱
10,"넘 재밌네요ㅠㅠ 담보 너무 귀엽고 김희원, 성동일 배우 너무 연기 잘하고 ㅠㅠ 너무 감동적이고 슬퍼요. ㅠ"
9,뻔한데 슬프고 재밌음지루한면이 있지만 그래도 힐링무비류 볼만함
10,가족이란 . 부모와자식.진장한 삶의 가치를  담보에 투영해서  잘표현한  생각이 깊어지며 감동을 주는 작품 ㅡ
10,너무 재밌어요 역시 연기력 성동일
9,옆자리에서 남친이 훌쩍거렸다그럼 이만
10,정말 감동적입니다 요즘 볼 영화가 너무 없었는데 진짜 재밌었어요 ㅎㅎ
10,코미디인줄 알고 들어갔다가 눈물 펑펑쏟고 나왔어요역시 믿고 보는 성동일배우님♡♡
10,성동일배우님 연기를 너무잘하십니다많이 눈물나고 찡한 영화에요 꼭 보시길바래요 ㅜ
10,"티비에서 계속 홍보가 나오길래, 뭘까 궁금해서 봤는데, 연기도 좋고 괜찮았어요 돈 아깝지 않아요 추천!"
10,솔직히 내용이 잔잔해서 재미없을지도 모르는데 저는 배우들의 연기가 일단 보세요
10,다시 한번 더 보고싶네요휴지를 미리 준비할걸...시간가는줄 모르고 봤어요돈아깝지 않습니다. 연기들도 다 좋았어요
10,추석가족영화로 딱~~ 소이는 너무 예뻐요^_^ 조연 및 감초역할이신 배우분들도 연기잘봤습티다!!!!
10,"어제 개봉하자 마자 보고 왔는데 기대했던 것 보다 훨씬 재밌어요 ! 원래 눈물 많은 편이라 중간쯤부터 훌쩍 거리다가 마지막에 폭풍오열 하고 왔네요 ,, 영화관 나올 때 눈 팅팅 부어서 나왔어요 거짓말 안하구 감동 코..."
10,자동으로 흐르는 눈물은 막을 수 없다..
5,신파와 함께하는 이 뻔하디 뻔한영화
10,엄청 울었습니다 배우님들 연기가
10,휴지 꼭 챙겨들어가세요...오열하다나옴...
10,진짜최고다 눈물펑펑
10,진짜 너무 감동적인 영화였어요 !! 담보 뜻 깊에 알게 된거 같아요 ~~^^
10,
10,펑펑 울고 나왔어요여운이 많이 남네요
10,너뮤 슬퍼요 너무재맛어요
10,찐~부성 ㅠㅠ 담 에 (다음에)보 보물이 된다
10,"감동과 재미 둘다 있어요.엄청 울고 나왔어요. 아역배우 연기도 잘하고, 성동일님 연기는 두말하면 서운하죠^^요즘 같은 시기에 제대로 힐링했습니다."
10,추석에 마음 따뜻해지는 영화네요 펑펑 울기 좋은 영화에요
10,"웃음,감동 다잡았어요."
10,진짜 이건 찐이다 진심 처음으로 태어나서 영화 평점써보는데 진심이건 꼭 돈주고 봐야함 무료로 볼생각 하지마라 돈내고봐라값어치 한다
10,"코로나만 아니었으면 500만, 1000만까지도 갈만한 영화...원래 영화보고 잘 울지 않는데 계속 눈물났네요ㅠㅠ가족들끼리 보기도 좋아요! 적극추천해요^^"
10,진짜ㅜㅜ감동적이구 걍눈물주르륵..울음참다가더눈물샘폭발ㅜㅜ힝
9,어린아이가 연기한 거 보고 운건 또 처음이네요박소이라는 어린 아이에 눈빛에 많은 것이 들어있어요 재미도 있고 감동도 있어요 (아역들중에 가장예쁜것같네요)개인적으로
10,성동일 너무 연기 잘해서 그런가 우리 아빠나 삼촌같아서 울면서 봤어요 ㅠㅠㅠㅠ 너무 감동적인데 슬픈영화 ㅠㅠ
10,진짜 인생에서 가장 많이 울었던 영화 리얼 후회 안합니다
9,2시간동안 너무 몰입해서 봤습니다. 너무 재미있었습니다. 다들 연기도 너무 잘 하시고.. 아빠가 생각나는 영화입니다.
10,너무나 가슴에 와 닿았어요
8,아빠 생각났어요.뇌출혈로 쓰러진 아버지 재활후 2년되 제결혼식에도 뒤뚱걸으셨죠. 다치지만 안았더라도 지금도 열심히 사셨을 우리 아버지 ㅜㅜ하늘이 원망스럽네요.
10,진짜 오랜만에 영화보면서 울었습니다ㅜ 마스크 젖음 ㅋ??ㅋ??ㅋ??ㅋ??ㅋ??ㅋ??ㅠㅜㅜ
10,정말정말 감동적이고 여운이 많이 남으며 완성도 높게 만들어진 웰메이드 영화입니다. 훗날에 제 인생영화를 뽑으라면 꼭 이 영화를 뽑겠습니다. 스토리도 탄탄하고 배우진들의 연기력도 굉장한데 정말 놀란건 아역배우 박소이 ...
10,소이 연기력 대단하다
10,인생영화입니다..계속 울다가 나왔어요ㅠㅠ 완전 감동이예요 친구랑 또 볼거예오ㅠㅠㅠㅠ
10,아역이 너무 예쁘고 연기도 잘하고 여운이 남아요
10,믿고보는 성동일 연기 귀여운 박소이 아역배우의 연기까지 끝까지 재밌게 보고 눈물 많이 흘리고 나왔네요 꼭 보길 추천합니다
10,울고나왔어요 ㅠㅠ 담보 연기 최고다 진짜 !
10,진짜 싸우는 영화만 보다가 오랜만에 감동영화봐서그런지 정말 눈물 날뻔했습니다 ㅋㅋ 재밌어요 추천합니다
10,오늘부터 내 인생영화 진짜 재밌어요
10,애기 너무 귀여워 연기도 잘하구 이쁘게 잘 크길
10,어린 승이 너무 귀엽고 연기 맛집 감동 맛집.
10,소이 너무 예쁘고 연기도 잘하네요~영화 내용도 감동적이고 좋았어요~
10,신파인걸 알면서도 울었네요ㅎㅎ 간만에 따뜻한 영화였습니다. 아역 소이가 귀엽고 하지원 연기 역시 최고네요! 하지원씨 이번엔 영화 잘 고르셨어요 ㅎㅎ
10,배우진 보고 울러 가서 통곡하다 왔어요 성동일 하지원 감희원 박소이 주연 배우들 뿐만 아니라 조연 분들 연기에도 구멍 하나 없는 영화.
